product_name,quantity,price_at_purchase,created_at
PROD5,1.0,333000,2024-06-26
PROD10,1.0,345000,2024-06-26
PROD187,1.0,125000,2024-06-26
PROD29,1.0,250800,2024-06-26
PROD9,1.0,140000,2024-06-26
PROD39,1.0,303900,2024-06-26
PROD15,1.0,367500,2024-06-26
PROD10,1.0,345000,2024-06-26
PROD44,1.0,347500,2024-06-26
PROD5,1.0,333000,2024-06-26
PROD4,2.0,185000,2024-06-26
PROD287,1.0,350000,2024-06-26
PROD5,1.0,333000,2024-06-26
PROD103,1.0,256400,2024-06-26
PROD10,1.0,345000,2024-06-26
PROD51,1.0,303900,2024-06-26
PROD21,1.0,238000,2024-06-26
PROD5,1.0,333000,2024-06-26
PROD15,1.0,367500,2024-06-26
PROD34,1.0,441000,2024-06-26
PROD10,1.0,345000,2024-06-26
PROD30,1.0,357000,2024-06-26
PROD29,1.0,250800,2024-06-26
PROD2,5.0,67500,2024-06-26
PROD13,1.0,367000,2024-06-26
PROD15,1.0,367500,2024-06-26
PROD187,1.0,125000,2024-06-26
PROD11,1.0,265000,2024-06-26
PROD11,1.0,265000,2024-06-26
PROD9,1.0,140000,2024-06-26
PROD11,1.0,265000,2024-06-26
PROD10,1.0,345000,2024-06-26
PROD21,1.0,238000,2024-06-26
PROD21,1.0,238000,2024-06-26
PROD24,2.0,315800,2024-06-26
PROD328,1.0,57500,2024-06-26
PROD352,1.0,22825,2024-06-26
PROD247,1.0,23650,2024-06-26
PROD66,1.0,29585,2024-06-26
PROD163,1.0,35750,2024-06-26
PROD164,1.0,33275,2024-06-26
PROD38,1.0,42395,2024-06-26
PROD242,1.0,43715,2024-06-26
PROD258,1.0,57500,2024-06-26
PROD143,1.0,22825,2024-06-26
PROD187,10.0,115000,2024-06-27
PROD92,2.0,155375,2024-06-27
PROD19,1.0,555000,2024-06-27
PROD174,1.0,14900,2024-06-27
PROD83,1.0,12800,2024-06-27
PROD284,1.0,7800,2024-06-27
PROD2,1.0,67500,2024-06-27
PROD158,2.0,1320,2024-06-27
PROD353,1.0,38000,2024-06-27
PROD103,1.0,256400,2024-06-27
PROD21,1.0,238000,2024-06-27
PROD44,1.0,347500,2024-06-27
PROD24,1.0,315800,2024-06-27
PROD128,2.0,696500,2024-06-27
PROD11,1.0,265000,2024-06-27
PROD21,1.0,238000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD11,1.0,265000,2024-06-27
PROD30,1.0,357000,2024-06-27
PROD15,1.0,367500,2024-06-27
PROD120,1.0,323000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD39,1.0,303900,2024-06-27
PROD27,1.0,360000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD15,1.0,367500,2024-06-27
PROD51,1.0,303900,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD11,1.0,265000,2024-06-27
PROD50,1.0,245000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD19,1.0,555000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD13,1.0,367000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD72,1.0,762000,2024-06-27
PROD21,1.0,238000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD15,1.0,367500,2024-06-27
PROD41,1.0,276000,2024-06-27
PROD50,1.0,245000,2024-06-27
PROD187,1.0,125000,2024-06-27
PROD24,1.0,315800,2024-06-27
PROD120,1.0,323000,2024-06-27
PROD61,1.0,338000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD330,1.0,276000,2024-06-27
PROD21,1.0,238000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD354,1.0,1050000,2024-06-27
PROD29,1.0,250800,2024-06-27
PROD113,1.0,155245,2024-06-27
PROD13,1.0,367000,2024-06-27
PROD13,1.0,367000,2024-06-27
PROD51,1.0,303900,2024-06-27
PROD34,1.0,441000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD255,1.0,781000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD4,2.0,185000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD5,1.0,333000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD29,1.0,250800,2024-06-27
PROD29,1.0,250800,2024-06-27
PROD29,1.0,250800,2024-06-27
PROD50,1.0,245000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD11,1.0,265000,2024-06-27
PROD15,1.0,367500,2024-06-27
PROD330,1.0,276000,2024-06-27
PROD73,1.0,216400,2024-06-27
PROD21,1.0,238000,2024-06-27
PROD18,1.0,786000,2024-06-27
PROD330,1.0,276000,2024-06-27
PROD226,1.0,41750,2024-06-27
PROD120,1.0,323000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD19,1.0,555000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD4,1.0,185000,2024-06-27
PROD74,2.0,16500,2024-06-27
PROD4,1.0,185000,2024-06-27
PROD10,1.0,345000,2024-06-27
PROD36,1.0,255000,2024-06-27
PROD13,1.0,367000,2024-06-27
PROD108,1.0,826500,2024-06-27
PROD187,1.0,125000,2024-06-27
PROD21,1.0,238000,2024-06-27
PROD21,1.0,238000,2024-06-27
PROD9,1.0,140000,2024-06-27
PROD29,1.0,250800,2024-06-27
PROD11,1.0,265000,2024-06-27
PROD50,1.0,245000,2024-06-27
PROD10,2.0,345000,2024-06-27
PROD103,1.0,256400,2024-06-28
PROD187,1.0,125000,2024-06-28
PROD44,1.0,367500,2024-06-28
PROD21,1.0,238000,2024-06-28
PROD15,1.0,367500,2024-06-28
PROD52,1.0,1145000,2024-06-28
PROD2,4.0,67500,2024-06-28
PROD9,1.0,140000,2024-06-28
PROD21,1.0,238000,2024-06-28
PROD9,1.0,140000,2024-06-28
PROD29,1.0,250800,2024-06-28
PROD64,1.0,250500,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD11,1.0,265000,2024-06-28
PROD120,1.0,323000,2024-06-28
PROD120,1.0,323000,2024-06-28
PROD5,1.0,333000,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD21,1.0,238000,2024-06-28
PROD11,1.0,265000,2024-06-28
PROD120,1.0,323000,2024-06-28
PROD120,1.0,323000,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD3,1.0,768000,2024-06-28
PROD36,1.0,255000,2024-06-28
PROD33,1.0,283000,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD9,1.0,140000,2024-06-28
PROD309,1.0,360000,2024-06-28
PROD21,1.0,238000,2024-06-28
PROD51,1.0,303900,2024-06-28
PROD15,1.0,367500,2024-06-28
PROD30,1.0,357000,2024-06-28
PROD29,1.0,250800,2024-06-28
PROD4,1.0,185000,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD30,1.0,357000,2024-06-28
PROD51,1.0,303900,2024-06-28
PROD9,1.0,140000,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD120,1.0,323000,2024-06-28
PROD9,1.0,140000,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD19,1.0,560000,2024-06-28
PROD4,1.0,185000,2024-06-28
PROD319,1.0,94855,2024-06-28
PROD161,1.0,39800,2024-06-28
PROD5,1.0,333000,2024-06-28
PROD355,1.0,55000,2024-06-28
PROD44,1.0,367500,2024-06-28
PROD11,1.0,265000,2024-06-28
PROD201,1.0,180000,2024-06-28
PROD11,1.0,265000,2024-06-28
PROD132,1.0,177510,2024-06-28
PROD325,1.0,840000,2024-06-28
PROD15,1.0,367500,2024-06-28
PROD19,1.0,555000,2024-06-28
PROD15,1.0,367500,2024-06-28
PROD187,1.0,125000,2024-06-28
PROD44,1.0,367500,2024-06-28
PROD10,1.0,345000,2024-06-28
PROD24,1.0,315800,2024-06-28
PROD33,1.0,283000,2024-06-28
PROD120,2.0,323000,2024-06-28
PROD113,1.0,155245,2024-06-28
PROD15,1.0,367500,2024-06-29
PROD4,2.0,185000,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD33,1.0,283000,2024-06-29
PROD29,1.0,250800,2024-06-29
PROD34,1.0,460000,2024-06-29
PROD11,1.0,265000,2024-06-29
PROD27,2.0,360000,2024-06-29
PROD11,1.0,265000,2024-06-29
PROD5,1.0,333000,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD3,1.0,768000,2024-06-29
PROD159,5.0,39800,2024-06-29
PROD5,1.0,333000,2024-06-29
PROD187,2.0,127500,2024-06-29
PROD11,1.0,265000,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD4,1.0,185000,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD11,1.0,265000,2024-06-29
PROD9,1.0,145000,2024-06-29
PROD11,1.0,265000,2024-06-29
PROD11,1.0,265000,2024-06-29
PROD35,1.0,177000,2024-06-29
PROD64,1.0,250500,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD4,1.0,185000,2024-06-29
PROD187,1.0,125000,2024-06-29
PROD310,1.0,165000,2024-06-29
PROD11,1.0,265000,2024-06-29
PROD9,2.0,140000,2024-06-29
PROD113,1.0,155245,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD5,1.0,333000,2024-06-29
PROD5,1.0,333000,2024-06-29
PROD187,1.0,125000,2024-06-29
PROD253,1.0,125000,2024-06-29
PROD52,1.0,1155000,2024-06-29
PROD233,1.0,34650,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD2,4.0,67500,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD24,1.0,315800,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD30,1.0,370000,2024-06-29
PROD120,1.0,323000,2024-06-29
PROD29,1.0,250800,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD51,1.0,320000,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD51,1.0,320000,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD10,1.0,345000,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD148,1.0,49500,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD29,1.0,250800,2024-06-29
PROD15,1.0,372500,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD120,1.0,323000,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD15,1.0,367500,2024-06-29
PROD9,1.0,140000,2024-06-29
PROD29,1.0,250800,2024-06-29
PROD11,1.0,265000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD122,1.0,276800,2024-07-01
PROD201,4.0,180000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD35,2.0,177000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD113,1.0,155245,2024-07-01
PROD3,1.0,768000,2024-07-01
PROD13,1.0,367000,2024-07-01
PROD51,1.0,320000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD4,1.0,185000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD9,3.0,140000,2024-07-01
PROD187,1.0,125000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD4,2.0,185000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD148,1.0,49500,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD52,1.0,1145000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD113,1.0,155245,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD51,1.0,320000,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD29,1.0,250800,2024-07-01
PROD4,1.0,185000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD13,1.0,367000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD341,1.0,535000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD5,1.0,333000,2024-07-01
PROD13,1.0,367000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD52,1.0,1155000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD44,1.0,367500,2024-07-01
PROD59,1.0,324900,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD51,1.0,320000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD113,1.0,155245,2024-07-01
PROD41,1.0,290000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD189,2.0,1071070,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD4,4.0,185000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD159,3.0,39800,2024-07-01
PROD4,1.0,185000,2024-07-01
PROD187,1.0,125000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD29,1.0,250800,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD52,1.0,1145000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD9,4.0,140000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD64,1.0,255500,2024-07-01
PROD201,1.0,180000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD72,1.0,762000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD187,1.0,125000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD3,1.0,768000,2024-07-01
PROD3,1.0,768000,2024-07-01
PROD29,1.0,250800,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD201,4.0,180000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD3,1.0,768000,2024-07-01
PROD39,1.0,315000,2024-07-01
PROD24,1.0,315800,2024-07-01
PROD52,1.0,1155000,2024-07-01
PROD39,1.0,315000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD44,1.0,367500,2024-07-01
PROD30,1.0,370000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD113,1.0,155245,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD5,1.0,333000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD9,2.0,140000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD30,1.0,370000,2024-07-01
PROD113,1.0,155245,2024-07-01
PROD187,1.0,125000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD44,1.0,367500,2024-07-01
PROD35,1.0,177000,2024-07-01
PROD18,1.0,786000,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD30,1.0,370000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD33,1.0,283000,2024-07-01
PROD52,1.0,1155000,2024-07-01
PROD44,1.0,367500,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD29,1.0,250800,2024-07-01
PROD72,1.0,786000,2024-07-01
PROD61,1.0,338000,2024-07-01
PROD113,1.0,155245,2024-07-01
PROD64,1.0,250500,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD120,7.0,321000,2024-07-01
PROD120,1.0,323000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD20,1.0,303900,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD36,1.0,265000,2024-07-01
PROD29,1.0,250800,2024-07-01
PROD4,2.0,185000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD148,1.0,49500,2024-07-01
PROD4,1.0,190000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD187,1.0,125000,2024-07-01
PROD24,1.0,315800,2024-07-01
PROD52,1.0,1145000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD3,1.0,768000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD4,1.0,185000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD346,1.0,527900,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD13,1.0,367000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD19,1.0,555000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD13,1.0,367000,2024-07-01
PROD10,1.0,345000,2024-07-01
PROD116,1.0,294000,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD15,1.0,367500,2024-07-01
PROD11,1.0,265000,2024-07-01
PROD9,1.0,140000,2024-07-01
PROD21,1.0,238000,2024-07-01
PROD39,1.0,315000,2024-07-01
PROD9,4.0,130000,2024-07-02
PROD330,2.0,290000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD3,1.0,768000,2024-07-02
PROD15,10.0,367500,2024-07-02
PROD52,1.0,1155000,2024-07-02
PROD52,1.0,1145000,2024-07-02
PROD4,1.0,185000,2024-07-02
PROD5,1.0,333000,2024-07-02
PROD120,1.0,323000,2024-07-02
PROD325,1.0,840000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD4,1.0,185000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD20,1.0,303900,2024-07-02
PROD232,1.0,78000,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD39,1.0,315000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD13,1.0,367000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD29,1.0,250800,2024-07-02
PROD52,1.0,1145000,2024-07-02
PROD4,1.0,185000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD41,1.0,290000,2024-07-02
PROD347,1.0,821590,2024-07-02
PROD356,1.0,533775,2024-07-02
PROD20,1.0,303900,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD346,1.0,527900,2024-07-02
PROD20,1.0,303900,2024-07-02
PROD11,1.0,265000,2024-07-02
PROD13,1.0,367000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD29,1.0,250800,2024-07-02
PROD19,1.0,555000,2024-07-02
PROD34,1.0,460000,2024-07-02
PROD50,1.0,245000,2024-07-02
PROD20,1.0,303900,2024-07-02
PROD50,1.0,245000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD287,1.0,350000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD18,1.0,786000,2024-07-02
PROD113,1.0,155245,2024-07-02
PROD2,1.0,67500,2024-07-02
PROD36,1.0,265000,2024-07-02
PROD61,1.0,338000,2024-07-02
PROD19,1.0,555000,2024-07-02
PROD201,1.0,180000,2024-07-02
PROD201,1.0,180000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD11,1.0,265000,2024-07-02
PROD239,1.0,4851,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD64,1.0,250500,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD52,1.0,1145000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD64,1.0,250500,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD187,1.0,125000,2024-07-02
PROD3,1.0,768000,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD29,1.0,250800,2024-07-02
PROD13,1.0,367000,2024-07-02
PROD11,1.0,265000,2024-07-02
PROD52,1.0,1145000,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD113,1.0,155245,2024-07-02
PROD13,1.0,367000,2024-07-02
PROD97,1.0,210000,2024-07-02
PROD35,1.0,177000,2024-07-02
PROD15,2.0,367500,2024-07-02
PROD4,1.0,185000,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD20,1.0,303900,2024-07-02
PROD282,1.0,75000,2024-07-02
PROD64,1.0,250500,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD4,4.0,186000,2024-07-02
PROD258,1.0,57500,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD325,1.0,840000,2024-07-02
PROD29,1.0,250800,2024-07-02
PROD3,1.0,768000,2024-07-02
PROD113,1.0,155245,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD20,1.0,303900,2024-07-02
PROD187,1.0,125000,2024-07-02
PROD187,1.0,125000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD13,1.0,367000,2024-07-02
PROD2,1.0,67500,2024-07-02
PROD29,1.0,250800,2024-07-02
PROD10,1.0,345000,2024-07-02
PROD9,2.0,140000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD11,1.0,265000,2024-07-02
PROD113,1.0,155245,2024-07-02
PROD187,1.0,125000,2024-07-02
PROD3,1.0,768000,2024-07-02
PROD21,1.0,238000,2024-07-02
PROD15,1.0,367500,2024-07-02
PROD18,1.0,786000,2024-07-02
PROD24,1.0,315800,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD9,1.0,140000,2024-07-02
PROD206,1.0,142435,2024-07-02
PROD195,2.0,7600,2024-07-02
PROD159,1.0,39800,2024-07-02
PROD160,1.0,7600,2024-07-02
PROD161,1.0,39800,2024-07-02
PROD39,1.0,315000,2024-07-03
PROD39,1.0,315000,2024-07-03
PROD39,1.0,315000,2024-07-03
PROD11,1.0,265000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD2,6.0,67500,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD64,1.0,250500,2024-07-03
PROD11,1.0,265000,2024-07-03
PROD13,1.0,367000,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD4,1.0,185000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD11,1.0,265000,2024-07-03
PROD20,1.0,303900,2024-07-03
PROD11,1.0,265000,2024-07-03
PROD357,1.0,338000,2024-07-03
PROD29,1.0,250800,2024-07-03
PROD13,1.0,367000,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD19,1.0,555000,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD183,1.0,1622000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD10,1.0,345000,2024-07-03
PROD4,2.0,185000,2024-07-03
PROD3,1.0,768000,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD52,1.0,1145000,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD227,1.0,1147000,2024-07-03
PROD5,1.0,333000,2024-07-03
PROD113,1.0,155245,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD20,1.0,303900,2024-07-03
PROD122,1.0,276800,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD44,1.0,367500,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD10,1.0,345000,2024-07-03
PROD159,1.0,39800,2024-07-03
PROD97,1.0,210000,2024-07-03
PROD11,1.0,265000,2024-07-03
PROD20,1.0,303900,2024-07-03
PROD10,1.0,345000,2024-07-03
PROD318,1.0,824500,2024-07-03
PROD13,1.0,367000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD10,1.0,345000,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD357,1.0,338000,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD330,1.0,290000,2024-07-03
PROD353,1.0,38000,2024-07-03
PROD11,1.0,265000,2024-07-03
PROD20,1.0,303900,2024-07-03
PROD64,1.0,250500,2024-07-03
PROD33,1.0,283000,2024-07-03
PROD25,1.0,435000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD113,1.0,155245,2024-07-03
PROD19,1.0,555000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD64,1.0,250500,2024-07-03
PROD327,1.0,2555000,2024-07-03
PROD4,2.0,185000,2024-07-03
PROD10,1.0,345000,2024-07-03
PROD104,8.0,34100,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD3,1.0,768000,2024-07-03
PROD263,1.0,27500,2024-07-03
PROD187,1.0,125000,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD357,1.0,338000,2024-07-03
PROD187,1.0,125000,2024-07-03
PROD34,1.0,460000,2024-07-03
PROD29,1.0,250800,2024-07-03
PROD282,1.0,75000,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD52,1.0,1145000,2024-07-03
PROD20,1.0,303900,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD15,1.0,367500,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD50,1.0,245000,2024-07-03
PROD113,1.0,155245,2024-07-03
PROD10,1.0,345000,2024-07-03
PROD122,1.0,276800,2024-07-03
PROD310,1.0,165000,2024-07-03
PROD33,1.0,283000,2024-07-03
PROD3,1.0,768000,2024-07-03
PROD9,1.0,140000,2024-07-03
PROD132,1.0,177510,2024-07-03
PROD10,1.0,345000,2024-07-03
PROD21,1.0,238000,2024-07-03
PROD52,1.0,1145000,2024-07-03
PROD29,1.0,250800,2024-07-03
PROD15,2.0,367500,2024-07-03
PROD357,1.0,338000,2024-07-03
